link,title,date,subhead,alert_text,scraped_at,category,on_or_off_campus
https://alert.umd.edu/alerts/umd-advisory-information-how-recognize-scam,UMD Advisory: Information on how to recognize a scam,"October 25, 2018","Dear Campus Community,
We write to you to make you aware of various scams that have been reported in our area.
There are different methods a scammer will use to contact a potential victim. The scammer may call, send an email or might even approach the potential victim in person. The goal of the scammer is to use fear or pity to try to convince the potential victim to comply with the scammer’s demands.
For example:


		If someone you don’t know mails you a check or approaches you in person and asks you to cash a check for them; don’t. It’s a scam.

		If someone you don’t know asks you to cash a check and use a wire transfer service to send the money back to them after cashing the check for them; don’t. It’s a scam.

		You receive a call from a scammer claiming to be from a government agency (federal, state, or local) and you need to make a payment in order to avoid being jailed, deported, fined, or that you owe taxes; or a family member is in need of help or tech-support and they demand gift cards in the form of payment; don’t. It’s a scam.

Important things to remember:","Dear Campus Community,

We write to you to make you aware of various scams that have been reported in our area.

There are different methods a scammer will use to contact a potential victim. The scammer may call, send an email or might even approach the potential victim in person. The goal of the scammer is to use fear or pity to try to convince the potential victim to comply with the scammer’s demands.

For example:

If someone you don’t know mails you a check or approaches you in person and asks you to cash a check for them; don’t. It’s a scam.

If someone you don’t know asks you to cash a check and use a wire transfer service to send the money back to them after cashing the check for them; don’t. It’s a scam.

You receive a call from a scammer claiming to be from a government agency (federal, state, or local) and you need to make a payment in order to avoid being jailed, deported, fined, or that you owe taxes; or a family member is in need of help or tech-support and they demand gift cards in the form of payment; don’t. It’s a scam.

Important things to remember:

Gift cards are for gifts, not payments.

payments. The IRS will never call to demand payment, such as prepaid debt cards, gift cards or wire transfer. The IRS will first contact you via the mail with a bill to any taxpayer that owes taxes.

If you find yourself on the phone with a scammer, hang up.

Below are some helpful resources and videos form the Federal Trade Commission (FTC) and the Internal Revenue Service (IRS):",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/102418-umd-safety-notice,10/24/18 UMD Safety Notice,"October 24, 2018","INCIDENT:    Voyeur Incident
OCCURRED: October 23, 2018/ Approximately 8:10 p.m.

	LOCATION: 4300 Block of Rowalt Drive near Guilford Drive
	UMPD CASE #: 2018-60383
	BRIEF DETAILS:
On October 23, 2018, at approximately 8:21 p.m., the University of Maryland Police Department was notified about a voyeur incident that occurred in the 4300 block of Rowalt Drive near Guilford Drive. A female student reported to police that at approximately 8:10 p.m., a male was seen looking through an apartment window. 
Officers responded and searched for the male, but could not locate the individual. A video review of the cameras in the area is underway.  Officers continue to patrol the area for the suspect. 

	The University of Maryland Police Department, Criminal Investigations Unit is conducting an investigation. Individuals with any information regarding this incident are encouraged to contact police at 301-405-3555. Individuals wishing to remain anonymous may email http://www.umpd.umd.edu/contact/anonymous_tip.cfm .","INCIDENT: Voyeur Incident

OCCURRED: October 23, 2018/ Approximately 8:10 p.m.

LOCATION: 4300 Block of Rowalt Drive near Guilford Drive

UMPD CASE #: 2018-60383

BRIEF DETAILS:

On October 23, 2018, at approximately 8:21 p.m., the University of Maryland Police Department was notified about a voyeur incident that occurred in the 4300 block of Rowalt Drive near Guilford Drive. A female student reported to police that at approximately 8:10 p.m., a male was seen looking through an apartment window.

Officers responded and searched for the male, but could not locate the individual. A video review of the cameras in the area is underway. Officers continue to patrol the area for the suspect.

The University of Maryland Police Department, Criminal Investigations Unit is conducting an investigation. Individuals with any information regarding this incident are encouraged to contact police at 301-405-3555. Individuals wishing to remain anonymous may email http://www.umpd.umd.edu/contact/anonymous_tip.cfm .

When available for release, additional information, may be obtained by accessing the ""UMD Safety Notice"" portion of our web site: http://universityofmarylandpolice.com/stats/safety_notices.cfm and http://umpdnews.umd.edu/home

Safety Tips:

The University of Maryland Police Department provides a walking escort service for anyone who feels unsafe when walking on or near campus. If you would like a walking escort, please call to request one at 301-405-3555. You may also use a blue light emergency phone to call for an escort.

Stay alert and attuned to people and circumstances around you.

Trust your instincts. They are a natural gift that tells you when something is wrong.

If you observe suspicious activity or behavior, contact the police immediately by calling #3333 from a mobile phone or 301-405-3333.

See Something, Say Something!

Be Smart, Be Safe!

Download the UMD Guardian app through the Google Play store or the Apple App Store. You can create a virtual safety escort or you can text a tip to UMPD.

Safety Resources:

University of Maryland Police Department

Emergency Number 301-405-3333/ #3333 from a mobile phone/ 911

Prince George's County Police Department

911 from mobile phone / 301-352-1200 (non-emergency) / 911

UMD Police Walking Escort

Non-Emergency: 301-405-3555

NITE Ride

301-314-6483

http://www.transportation.umd.edu/niteride.html

Help Center (Peer Counseling & Crisis Intervention)

301-314-4357

https://helpcenterumd.org/

Counseling Center

301-314-7651

http://counseling.umd.edu/

Campus Advocates Respond and Educate to Stop Violence (CARE)

301-741-3442

http://www.health.umd.edu/care



Health Center

301-314-8180

http://www.health.umd.edu/

Office of Civil Rights and Sexual Misconduct (OCRSM)

TitleIXcoordinator@umd.edu

https://ocrsm.umd.edu/

UMD Alerts

https://alert.umd.edu

Sent by email via UMD Alerts to UMD Students/Faculty/Staff",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/umd-advisory-see-something-say-something-report-suspicious-activity,"UMD Advisory: See Something, Say Something - Report Suspicious Activity","October 24, 2018","Dear Campus Community,
You may be aware that suspicious packages were sent to various locations along the east coast over the past few days. The University of Maryland Police Department (UMPD) has no reason to believe that the University of Maryland campus is a target.
Our Explosives Detection K-9 Unit and Patrol Officers continue to patrol our campus community and remain vigilant.
The Federal Bureau of Investigations (FBI) has released a statement and can be viewed here. What we know is that between October 22 and 24, 2018, suspicious packages were received at various locations along the east coast. All of the packages involved had the same return address located in Florida, and contained potentially destructive devices. A picture of the device available from a news site can be viewed here.","Dear Campus Community,

You may be aware that suspicious packages were sent to various locations along the east coast over the past few days. The University of Maryland Police Department (UMPD) has no reason to believe that the University of Maryland campus is a target.

Our Explosives Detection K-9 Unit and Patrol Officers continue to patrol our campus community and remain vigilant.

The Federal Bureau of Investigations (FBI) has released a statement and can be viewed here. What we know is that between October 22 and 24, 2018, suspicious packages were received at various locations along the east coast. All of the packages involved had the same return address located in Florida, and contained potentially destructive devices. A picture of the device available from a news site can be viewed here.

We remind our campus community that if you see something, say something. Report suspicious activity/packages right away to UMPD by calling 301-405-3333 or #3333 from your cell phone. You may also report suspicious activity through the UMD Guardian app by calling or texting UMPD. And, as a reminder, do not touch, move or handle any suspicious packages.

###",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/umpd-seeks-communitys-help-identifying-person-interest-motor-vehicle-theft-scooter,UMPD Seeks Community's Help in Identifying Person of Interest in Motor Vehicle Theft (Scooter),"October 19, 2018",,UMPD Seeks Community's Help in Identifying Person of Interest in Motor Vehicle Theft (Scooter),2024-07-13T21:30:03.693038+00:00,robbery,info not available
https://alert.umd.edu/alerts/umpd-participate-deas-drug-take-back-event,UMPD to participate in the DEA’s Drug Take Back event,"October 16, 2018","UMPD and DEA taking back unwanted prescription drugs October 27 at Pocomoke Building
College Park, MD – On Saturday, October 27, from 10 a.m. to 2 p.m. the University of Maryland Police Department (UMPD) and the U. S. Drug Enforcement Administration (DEA) will give the public its 16th opportunity in eight years to prevent pill abuse and theft by ridding their homes of potentially dangerous expired, unused, and unwanted prescription drugs.  Bring your pills for disposal to the Pocomoke Building at 7569 Baltimore Avenue, College Park, MD. (The DEA cannot accept liquids or needles or sharps, only pills or patches.)  The service is free and anonymous, no questions asked.
Last spring Americans turned in nearly 475 tons (949,046 pounds) of prescription drugs at more than 5,800 sites operated by the DEA and almost 4,700 of its state and local law enforcement partners.  Overall, in its 15 previous Take Back events, DEA and its partners have taken in almost 10 million pounds—nearly 5,000 tons—of pills.","UMPD and DEA taking back unwanted prescription drugs October 27 at Pocomoke Building

College Park, MD – On Saturday, October 27, from 10 a.m. to 2 p.m. the University of Maryland Police Department (UMPD) and the U. S. Drug Enforcement Administration (DEA) will give the public its 16th opportunity in eight years to prevent pill abuse and theft by ridding their homes of potentially dangerous expired, unused, and unwanted prescription drugs. Bring your pills for disposal to the Pocomoke Building at 7569 Baltimore Avenue, College Park, MD. (The DEA cannot accept liquids or needles or sharps, only pills or patches.) The service is free and anonymous, no questions asked.

Last spring Americans turned in nearly 475 tons (949,046 pounds) of prescription drugs at more than 5,800 sites operated by the DEA and almost 4,700 of its state and local law enforcement partners. Overall, in its 15 previous Take Back events, DEA and its partners have taken in almost 10 million pounds—nearly 5,000 tons—of pills.

This initiative addresses a vital public safety and public health issue. Medicines that languish in home cabinets are highly susceptible to diversion, misuse, and abuse. Rates of prescription drug abuse in the U.S. are alarmingly high, as are the number of accidental poisonings and overdoses due to these drugs. The Substance Abuse and Mental Health Services Administration’s National Survey on Drug Use and Health shows year after year that the majority of misused and abused prescription drugs are obtained from family and friends, including someone else’s medication being stolen from the home medicine cabinet. In addition, Americans are now advised that their usual methods for disposing of unused medicines—flushing them down the toilet or throwing them in the trash—both pose potential safety and health hazards.

For more information about the disposal of prescription drugs or about the October 27 Take Back Day event, go to www.DEATakeBack.com .

For questions regarding this press release, please contact the Public Information Officer, Sgt. Rosanne Hoaas at 301-405-9960 or email rhoaas@umpd.umd.edu .

###

Join us on Saturday, October 27, from 10 a.m. to 2 p.m., for the Drug Enforcement Administration (DEA), Drug Take Back event. Turn in your expired or unwanted prescription drugs for safe disposal. The service is free and anonymous, no questions asked. Stop by our station (7569 Baltimore Avenue, College Park, MD) to drop off your prescription medication(s) for disposal.

Please note: The DEA cannot accept liquids or needles or sharps, only pills or patches.

UPDATE: We collected approximately 75lbs. of unused pharmaceuticals.",2024-07-13T21:30:03.693038+00:00,robbery,info not available
https://alert.umd.edu/alerts/umd-counseling-centers-mental-health-awareness-week,UMD Counseling Center's Mental Health Awareness Week,"October 08, 2018",,,2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/umd-community-notice-092918,UMD Community Notice 09/29/18,"September 29, 2018",INCIDENT:    Off Campus Indecent Exposure,"INCIDENT: Off Campus Indecent Exposure

OCCURRED: September 29, 2018 at approximately 2:24 a.m.

LOCATION: College Avenue and Hopkins Avenue College Park, Maryland

UMPD CASE #: 2018-55913

PGPD CASE # 18092900000232

BRIEF DETAILS:

At approximately 2:24 a.m., University of Maryland Police officers responded to the intersection of College Avenue and Hopkins Avenue to assist the Prince George’s County Police Department with the report of an Indecent Exposure. A University of Maryland student advised that an unknown male was observed exposing himself on the opposite side of the street from where the student was standing. The male started to walk toward the student and the student yelled at him. The male then ran away and was last seen running behind a house on College Avenue in the direction of Baltimore Avenue.

The suspect is described as a male, late 20’s to early 30’s, between 5’7” – 5’9” in height, wearing a royal blue hoodie/windbreaker jacket.

Officers from the Prince George’s County Police Department and University of Maryland Police Department continue to patrol the area for the suspect.

The Prince George’s County Police Department is conducting an investigation. Individuals with any information regarding this incident or the possible identity of the suspect are encouraged to contact police (911 or 301-352-1200).

Safety Tips:

The University of Maryland Police Department provides a walking escort service for anyone who feels unsafe when walking on or near campus. If you would like a walking escort, please call to request one at 301-405-3555. You may also use a blue light emergency phone to call for an escort.

Stay alert and attuned to people and circumstances around you.

Trust your instincts. They are a natural gift that tells you when something is wrong.

If you observe suspicious activity or behavior, contact the police immediately by calling #3333 from a mobile phone or 301-405-3333.

Be Smart, Be Safe!

Download the UMD Guardian app through the Google Play store or the Apple App Store. You can create a virtual safety escort or you can text a tip to UMPD.

Safety Resources:

University of Maryland Police Department

Emergency Number 301-405-3333/ #3333 from a mobile phone/ 911

Prince George's County Police Department

911 from mobile phone / 301-352-1200 (non-emergency) / 911

UMD Police Walking Escort

Non-Emergency: 301-405-3555

NITE Ride

301-314-6483

Help Center (Peer Counseling & Crisis Intervention)

301-314-4357

Counseling Center

301-314-7651

CARE (Confidential Services for Sexual Assault/Harassment/Rape)

301-741-3442

Health Center

301-314-8180

Office of Civil Rights and Sexual Misconduct",2024-07-13T21:30:03.693038+00:00,indecent_exposure,info not available
https://alert.umd.edu/alerts/umd-annual-safety-and-security-report-and-annual-fire-safety-report,UMD Annual Safety and Security Report and Annual Fire Safety Report,"September 27, 2018","Working Together for a Safe Campus
The 2018 Annual Safety and Security Report and Annual Fire Safety Report are available for your review. 
The Annual Security Report (ASR) provides safety and security information to current and prospective students and their parents, as well as to faculty and staff members. Statistics comparing crime over the previous three years are outlined in the report. In addition to outlining the different security resources the campus has to offer, the report also includes statistics on crime that occurred where University students stay while on University-sponsored travel, traveling within the United States or abroad, area crime reported to off-campus law enforcement agencies as well as to several University departments that report data back to our Police Department.
As you look over the statistics for 2017, you will see there are two murders reported. The first was the murder of 2nd Lt. Richard Collins, III, in which an arrest was made shortly thereafter. The accused is charged with murder and a hate crime and is expected to go to trial in January 2019.","Working Together for a Safe Campus

The 2018 Annual Safety and Security Report and Annual Fire Safety Report are available for your review.

The Annual Security Report (ASR) provides safety and security information to current and prospective students and their parents, as well as to faculty and staff members. Statistics comparing crime over the previous three years are outlined in the report. In addition to outlining the different security resources the campus has to offer, the report also includes statistics on crime that occurred where University students stay while on University-sponsored travel, traveling within the United States or abroad, area crime reported to off-campus law enforcement agencies as well as to several University departments that report data back to our Police Department.

As you look over the statistics for 2017, you will see there are two murders reported. The first was the murder of 2nd Lt. Richard Collins, III, in which an arrest was made shortly thereafter. The accused is charged with murder and a hate crime and is expected to go to trial in January 2019.

The second murder occurred while a University of Maryland (UMD) student was traveling as part of a University-sponsored trip out-of-state. In the summer of 2018, in response to a Clery Act travel inquiry, the University of Maryland Police Department (UMPD) was notified of a murder that occurred in the common area of a hotel in Chapel Hill, NC in February 2017. The student was staying in the hotel at the time of the murder. Clery Act regulations require that this crime is included in our statistics, as it occurred in a Non-Campus Property/Building for 2017. The student was not a victim, nor suspect in the incident.

There are a number of statistics worthy of mention. Burglary/B&E and Motor Vehicle Theft numbers have continued to decline to historic lows. The primary reasons for these results include the restructure of patrol service and camera surveillance enhancements. Furthermore, drug referrals and arrests remain at all-time lows due to the decriminalization in 2015 of small amounts of Marijuana in the State of Maryland. The Clery Act does not require the reporting of statistics for the crime of theft, which, by far, is the most commonly, reported criminal offense on campus.

This report reflects changes in data sets due to revised reporting requirements and the development of new ways to report. Footnotes, which clarify where changes in reporting have resulted in a noticeable variance from previous years’ reports, are included in the interest of transparency.

The men and women of UMPD are responsible for keeping the UMD College Park campus safe and secure. We do this in partnership with the Prince George’s County Police Department, working together to keep the surrounding areas safe and secure.

Programs and resources that we provide include the following, which are highlighted in the report:

Walking escorts

Closed circuit video monitoring via our Security Operations Center

Blue Light Phone (PERT)

Automated License Plate Readers

Emergency Alert System (UMD Alerts)

UMD Guardian Safety App

Patrols by uniformed officers

Explosive Detection K9 unit

Crime prevention programs

Criminal and traffic law enforcement, reporting, and investigation

Student Police Auxiliary

Emergency 911 center

In 2017 we created Safe Terp Trade Zone. Safe Terp Trade Zone is a safety resource that provides the buyer and seller a safe space to meet in person to complete their on-line purchase. Both parties can meet in the lobby of our police station or at our parking lot to conduct the exchange. More information about this program, visit https://umpdnews.umd.edu/node/934

The Annual Safety and Security Report is a part of the effort to ensure that this collaborative endeavor is effective and is in compliance with the Jeanne Clery Disclosure of Campus Security Policy and Campus Crime Statistics Act. We hope you will read the report carefully and use the information to help foster a safer environment for you and for others within our community. Reviewing the information outlined in the Annual Safety and Security Report will increase your awareness, which will promote future action.

To view the Annual Safety and Security Report, please visit:

http://www.umpd.umd.edu/stats/AnnualSecurityReport.pdf

Printed copies of the Annual Safety and Security Report may be obtained from the University of Maryland Police Department (UMPD), Pocomoke Building (007), 7569 Baltimore Ave, College Park, MD 20742 or by calling (301) 405-3555.

To view the Annual Fire Safety Report, please visit: http://www.essr.umd.edu/fire/report/. The purpose of this report is to disclose fire safety policies and procedures related to our on-campus student housing and to disclose statistics for fires that occurred in those facilities. Individual printed copies of the 2017 Annual Fire Safety Report may be requested through the mail or in person from the University of Maryland Department of Environmental Safety, Sustainability and Risk, Seneca Building, 4716 Pontiac Street, Suite 0103, College Park, Maryland 20742 or by calling (301) 405-3960.

We have no greater priority than the safety of our students, faculty, staff and visitors to our campus, and a truly safe campus can only be achieved through the cooperation of everyone.

David B. Mitchell

Chief of Police/ Director of Public Safety

University of Maryland Police Department

Safety Resources:

University of Maryland Police Department (UMPD)

Emergency Number 301-405-3333/ #3333 from a mobile phone/ 9-1-1

UMD Guardian Safety App

https://go.umd.edu/36z

UMPD Walking Escort/Non-Emergency:

301-405-3555

Prince George's County Police Department (PGPD)

9-1-1 from mobile phone / 301-352-1200 (non-emergency) / 9-1-1

NITE Ride 301-314-6483

http://www.transportation.umd.edu/niteride.html

Help Center (Peer Counseling & Crisis Intervention) 301-314-4357

https://helpcenterumd.org/

Office of Civil Rights & Sexual Misconduct (OCRSM)

TitleIXcoordinator@umd.edu

https://ocrsm.umd.edu/

Counseling Center 301-314-7651

http://counseling.umd.edu/

Campus Advocates Respond and Educate to Stop Violence (CARE)

301-741-3442

http://www.health.umd.edu/care

Health Center 301-314-8180

http://www.health.umd.edu/

UMD Alerts

https://alert.umd.edu

Visit our website at http://www.umpd.umd.edu for further information on our Department. To stay up to date on the latest news, follow us on Twitter @UMPD and like us on Facebook at https://www.facebook.com/UMDPoliceDept/

###",2024-07-13T21:30:03.693038+00:00,test,on_campus
https://alert.umd.edu/alerts/umpd-investigating-hate-bias-incident-technology-advancement-program-tap-building,UMPD Investigating Hate Bias Incident at Technology Advancement Program (TAP) Building,"September 27, 2018","On September 26, 2018, at approximately 1:16 p.m., UMPD responded to the Technology Advancement Program (TAP) building for a hate bias incident. An employee reported to police that they found a phrase that involves offensive language against the African American community written in pencil on the men’s bathroom stall wall. It is unknown as to how long the phrase has been there for. 
A picture was taken of the writing and it was removed. The property was not damaged.","On September 26, 2018, at approximately 1:16 p.m., UMPD responded to the Technology Advancement Program (TAP) building for a hate bias incident. An employee reported to police that they found a phrase that involves offensive language against the African American community written in pencil on the men’s bathroom stall wall. It is unknown as to how long the phrase has been there for.

A picture was taken of the writing and it was removed. The property was not damaged.

A detective has been assigned to investigate this incident and the Office of Diversity and Inclusion was notified.

###",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/umpd-investigating-hate-bias-incident-south-campus-commons-7,UMPD Investigating Hate Bias Incident at South Campus Commons #7,"September 27, 2018","On September 23, 2018, at approximately 5:30 p.m., UMPD responded to South Campus Commons #7 for a hate bias incident that occurred on September 22, 2018, between 10:30 p.m. and 11 p.m. A student reported to police that they left their apartment to run an errand and returned to find non-inclusive, anti-LGBTQ language written on their bedroom wall.
A detective has been assigned to investigate this incident and the Office of Diversity and Inclusion was notified.
###","On September 23, 2018, at approximately 5:30 p.m., UMPD responded to South Campus Commons #7 for a hate bias incident that occurred on September 22, 2018, between 10:30 p.m. and 11 p.m. A student reported to police that they left their apartment to run an errand and returned to find non-inclusive, anti-LGBTQ language written on their bedroom wall.

A detective has been assigned to investigate this incident and the Office of Diversity and Inclusion was notified.

###",2024-07-13T21:30:03.693038+00:00,other,info not available
https://alert.umd.edu/alerts/umpd-investigating-hate-bias-incident-la-plata-hall,UMPD Investigating Hate Bias Incident at La Plata Hall,"September 19, 2018","On September 16, 2018, at approximately 5:56 p.m., UMPD responded to La Plata Hall for a hate bias incident that occurred between 2 a.m. and 5:56 p.m, on September 16, 2018. The Resident Assistant reported to police that they found non-inclusive, anti-LGBTQ language on a white board.

	A picture was taken of the message and the message was erased.
	 
A detective has been assigned to investigate this incident and the Office of Diversity and Inclusion was notified.  Follow up interviews were conducted.  
 
###","On September 16, 2018, at approximately 5:56 p.m., UMPD responded to La Plata Hall for a hate bias incident that occurred between 2 a.m. and 5:56 p.m, on September 16, 2018. The Resident Assistant reported to police that they found non-inclusive, anti-LGBTQ language on a white board.

A picture was taken of the message and the message was erased.



A detective has been assigned to investigate this incident and the Office of Diversity and Inclusion was notified. Follow up interviews were conducted.

###",2024-07-13T21:30:03.693038+00:00,other,on_campus
https://alert.umd.edu/alerts/passing-retired-umpd-motorcycle-officer-cpl-conaway-steel-motorman,"Passing of Retired UMPD Motorcycle Officer, Cpl. Conaway ""Steel"" ""Motorman""","September 19, 2018","It is with deep sadness that we share the passing of Retired University of Maryland Police Department motorcycle officer, Corporal William “Bill” Conaway. Cpl Conaway, “Steel”, or “Motorman” as he was known served the University of Maryland community from 1983 to 2005. Please keep Cpl. Conaway’s family in your thoughts and prayers during this difficult time of loss. 
The funeral for Retired Corporal William “Bill” Conaway is listed below:
DATE and TIME:
Monday, September 24, 2018
Viewing: 1:45 p.m. until 2:30 p.m.
Funeral:  2:30 p.m.
There will not be an interment following the funeral service.
LOCATION:
University of Maryland Memorial Chapel
1101 Memorial Chapel
College Park, MD 20742
PARKING:","It is with deep sadness that we share the passing of Retired University of Maryland Police Department motorcycle officer, Corporal William “Bill” Conaway. Cpl Conaway, “Steel”, or “Motorman” as he was known served the University of Maryland community from 1983 to 2005. Please keep Cpl. Conaway’s family in your thoughts and prayers during this difficult time of loss.

The funeral for Retired Corporal William “Bill” Conaway is listed below:

DATE and TIME:

Monday, September 24, 2018

Viewing: 1:45 p.m. until 2:30 p.m.

Funeral: 2:30 p.m.

There will not be an interment following the funeral service.

LOCATION:

University of Maryland Memorial Chapel

1101 Memorial Chapel

College Park, MD 20742

PARKING:

Parking is available in the Regents Drive Parking Garage on the top level. A shuttle will be available to transport attendees from the parking garage to the Memorial Chapel. Attendees will need to exit the garage on the Regents Drive side to ride the shuttle.

The Regents Drive Parking Garage is located approximately 3 blocks from the Memorial Chapel. The address for the parking garage is 8056 Regents Drive, College Park, MD 20742.

The below link contains a map that shows the locations of the Chapel and the Regents Drive Parking Garage:

https://www.transportation.umd.edu/parking/maps/map_visitor.pdf",2024-07-13T21:30:03.693038+00:00,other,on_campus
https://alert.umd.edu/alerts/update-todays-weather-related-alerts,Update to Today's Weather Related Alerts,"September 17, 2018","The safety of our campus community is our foremost priority. In the interest of public safety, the University of Maryland Police Department contracts with AccuWeather to receive real-time information on storm paths approaching the footprint of our campus community.
	When we receive alerts, we call AccuWeather to discuss what impact a storm could have on our campus and decide if a campus wide-alert is needed.
	At approximately 5:19 p.m., we received notification from AccuWeather that a tornado may be imminent for our area. Based upon the warning and our conversation with their meteorologist, in the best interest of life and safety, we notified our campus community to seek shelter via text and email and sounded the siren.
	At approximately 5:42 p.m., we received an update from AccuWeather that the warning was extended to 6:10 p.m and updated our alert. 
	At approximately 6 p.m., we received notification from AccuWeather that the warning for our campus was canceled as the rotation had shifted off to the north.","The safety of our campus community is our foremost priority. In the interest of public safety, the University of Maryland Police Department contracts with AccuWeather to receive real-time information on storm paths approaching the footprint of our campus community.

When we receive alerts, we call AccuWeather to discuss what impact a storm could have on our campus and decide if a campus wide-alert is needed.

At approximately 5:19 p.m., we received notification from AccuWeather that a tornado may be imminent for our area. Based upon the warning and our conversation with their meteorologist, in the best interest of life and safety, we notified our campus community to seek shelter via text and email and sounded the siren.

At approximately 5:42 p.m., we received an update from AccuWeather that the warning was extended to 6:10 p.m and updated our alert.

At approximately 6 p.m., we received notification from AccuWeather that the warning for our campus was canceled as the rotation had shifted off to the north.

While weather-related incidents are often reported for broad geographic regions, AccuWeather targets the specific footprint of our campus community. Weather monitoring is often monitored on a broader scale, and we issue alerts specific to our community of more than 50,000 to ensure that safety messages are quickly and accurately conveyed to our campus community. As soon as we were alerted that the storm path shifted, we issued an ""all clear"" message to our community.

###",2024-07-13T21:30:03.693038+00:00,weather,info not available
https://alert.umd.edu/alerts/umpd-investigating-two-hate-bias-incidents,UMPD Investigating Two Hate Bias Incidents,"September 05, 2018","The University of Maryland Police Department (UMPD) are investigating two hate bias incidents.
On September 2, 2018, at approximately 3:40 p.m., UMPD responded to Queen Anne’s Hall for a hate bias incident that occurred between August 30, and September  1, 2018. A student reported to police that anti-LGBTQ comments were found on a couple of whiteboards and verbal anti-LGBTQ statements were overheard the following night.
On September 2, 2018, at approximately 8:07 p.m., UMPD responded to La Plata Hall for a swastika that was drawn onto a whiteboard. The incident occurred between 8 a.m. and 4 p.m. on September 2.","The University of Maryland Police Department (UMPD) are investigating two hate bias incidents.

On September 2, 2018, at approximately 3:40 p.m., UMPD responded to Queen Anne’s Hall for a hate bias incident that occurred between August 30, and September 1, 2018. A student reported to police that anti-LGBTQ comments were found on a couple of whiteboards and verbal anti-LGBTQ statements were overheard the following night.

On September 2, 2018, at approximately 8:07 p.m., UMPD responded to La Plata Hall for a swastika that was drawn onto a whiteboard. The incident occurred between 8 a.m. and 4 p.m. on September 2.

In both incidents, a detective was immediately assigned, witness canvasses were conducted and follow-up interviews were completed. Video reviews of the cameras in the area of both locations are underway along with a review of the card swipe access system. Both cases are being actively investigated. Anyone with information are strongly encouraged to contact UMPD at 301-405-3555. Individuals wishing to remain anonymous may email http://www.umpd.umd.edu/contact/anonymous_tip.cfm .

“The University of Maryland Police Department takes these matters very seriously. As our investigations continue, we call on our community for their help. If you have any information, please contact us. We want to hear from you.” – Sgt. Rosanne Hoaas, a spokesperson for UMPD.

###",2024-07-13T21:30:03.693038+00:00,other,on_campus
https://alert.umd.edu/alerts/update-last-nights-text-alert,An Update from Last Night's Text Alert,"September 02, 2018","UPDATE: 09/14/18
After re-interviewing the reporting person in this case and the available video footage from our Security Operations Center, the interaction between the reporting person and the individual from the vehicle do not meet the necessary requirements of a robbery. This case has been changed to a suspicious activity report.
During the interaction, an assault did not occur and no property was taken from the reporting person.
###
Below is an update from last night's text alert that was sent via the UMD ALERT System:","UPDATE: 09/14/18

After re-interviewing the reporting person in this case and the available video footage from our Security Operations Center, the interaction between the reporting person and the individual from the vehicle do not meet the necessary requirements of a robbery. This case has been changed to a suspicious activity report.

During the interaction, an assault did not occur and no property was taken from the reporting person.

###

Below is an update from last night's text alert that was sent via the UMD ALERT System:

On September 2, 2018, at approximately 3:02 a.m., a male UMD student reported to UMPD that he was walking on the sidewalk along Rossborough Lane, near Ritchie Coliseum. While walking east towards the Leonardtown area, a dark color vehicle stopped and the driver asked the male for directions. During this interaction, the driver inquired about his property. The student then walked away. The passenger side door began to open and the student ran away to a safe location.

The student did not see a weapon. The student was not hurt during this interaction. A review of the cameras in the area are underway.

Our Criminal Investigations Unit is investigating this incident as an attempted robbery. Individuals with any information regarding this incident are encouraged to contact police at 301-405-3555. Individuals wishing to remain anonymous may email http://www.umpd.umd.edu/contact/anonymous_tip.cfm .

When available for release, any additional information will be posted to UMPDNews.

** This is a clarification update due to this incident occurred on campus property whereas the two other robbery reports occurred off-campus. The Prince George's County Police Department are investigating the off-campus incidents. At this time, it is believed that all three incidents are connected. **

Individuals with any information regarding the two off-campus incidents, or the possible identity of suspects are encouraged to contact the Prince George’s County Police Department (911 or 301-352-1200).

Callers wishing to remain anonymous may call Crime Solvers at 1-866-411 TIPS (8477) or text ""PGPD plus your message"" to CRIMES (274637) on your cell phone or go to www.pgpolice.org and submit a tip online. Email address is: pgcrimesolvers@co.pg.md.us.

###",2024-07-13T21:30:03.693038+00:00,robbery,on_campus
https://alert.umd.edu/alerts/umpd-conduct-sobriety-checkpoint-082918,UMPD to Conduct Sobriety Checkpoint on 08/29/18,"August 28, 2018",,,2024-07-13T21:30:03.693038+00:00,other,info not available
